x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0050147	0.249712420388625	0.0324589646464646	24	18	89.3533351674856	814.380958204574	750.203031374566	630.783270136548	849.626525276356	969.687018489117	801.066894740315	748.900244817914	738.575412138433	725.795739319119	847.757061844215	911.236335664884	876.644289695087
FBgn0033761	0.249712420388625	0.0324589646464646	24	6	86.9152563517153	465.360547545471	428.832273339785	559.803411713539	370.520984677693	368.708464316632	336.576723838259	529.785200661024	551.749007649515	429.870437879993	424.885368287718	350.189702900776	374.722461085351
FBgn0034543	0.249712420388625	0.0324589646464646	24	4	86.3272040116119	900.66655972863	878.954092164525	901.310277711033	781.046805747323	790.205585418685	781.772687641307	962.871743337318	1010.95783363629	891.929241881436	822.586127703947	743.108122866368	823.701850238991
FBgn0051869	0.249712420388625	0.0324589646464646	28	22	85.8221318091505	794.021434249459	769.465001099048	703.102371171311	680.082218662913	808.884648588911	1047.60398544987	838.397938910164	701.035527124304	791.210805953031	642.362239259631	802.556772695678	1028.59596657557
FBgn0267398	0.249712420388625	0.0324589646464646	20	12	85.7712022751762	1858.53368675972	1735.60485096386	1904.40299391544	2004.05180401508	1799.6871297922	1655.01420893717	1799.21226399249	1963.42328829709	1813.97018110229	1887.82006052008	1663.63331006708	1745.72537375359
FBgn0013750	0.249712420388625	0.0324589646464646	24	8	85.6957716809837	2604.0800639732	2523.31803390715	3164.63029157678	2772.71616040299	2487.5639343653	2331.74065792832	2485.36125203308	2566.68051026831	2587.52930240808	2508.03187773627	2491.2699819095	2428.47657349258
FBgn0030603	0.249712420388625	0.0324589646464646	24	8	85.0508107728089	864.795017522	873.885152763345	1000.41423098089	854.389005799205	795.078384506571	671.724247150666	943.326269914872	994.37044258354	856.625872586944	906.153629049636	759.828055630862	747.38222972436
FBgn0032682	0.249712420388625	0.0324589646464646	28	6	83.5288209848467	686.406807629569	743.106516212914	725.869495571144	677.224730349203	505.146838777412	590.259817177074	623.397731263263	671.352827345691	750.715764703467	648.403263453295	574.979910067853	635.996837621926
FBgn0040323	0.249712420388625	0.0324589646464646	28	22	82.7641552713873	673.803292800213	598.134849339181	632.122512748303	512.442904258609	651.330811413963	758.190878964741	730.383480522965	623.336695350876	588.735599705208	577.924647860546	631.641904436413	702.00299590485
FBgn0036309	0.249712420388625	0.0324589646464646	20	16	82.0940265048032	776.570413716504	685.320607039468	720.512525124125	936.303670792217	818.630246764681	592.403617965853	645.000622940703	695.797403633961	761.099108613612	844.736549747383	742.179237712786	582.36683401705
FBgn0053696	0.249712420388625	0.0324589646464646	24	18	81.0808614355249	445.970524731076	439.98394002238	429.896878373316	510.537912049469	516.516703315811	549.527602190279	377.536249791448	364.922603160597	435.062109835066	532.616966408064	538.753389078117	561.739909553636
FBgn0030890	0.249712420388625	0.0324589646464646	24	10	77.7819310441253	985.982660111966	988.443183230002	1031.21681105126	1066.79563711829	1000.54807937906	817.502700787619	982.417216759763	969.92586629527	1111.01779838549	1041.06983604147	928.885153582961	846.391467148746
FBgn0032387	0.249712420388625	0.0324589646464646	20	10	77.7224754201276	394.58696427293	286.90197010676	612.03387357198	402.90585223307	311.047008443326	210.807077563241	334.330466436569	442.621434934025	351.995358553908	292.989673392716	275.878890614139	338.281561199986
FBgn0026268	0.249712420388625	0.0324589646464646	24	6	77.2288371863968	276.307825105123	325.425909555724	403.112026138219	243.839002769896	259.882618020534	168.645662050593	340.502721201551	342.224068035775	312.538651695358	261.777715058784	228.505747781408	110.697827953654
FBgn0038470	0.249712420388625	0.0324589646464646	24	16	76.6819516941242	153.181180233717	126.723485029487	152.673657740056	328.611156076617	256.634085295277	196.515072304716	139.90444133961	117.857778532729	126.676795703766	280.907625005387	239.652369624404	168.453216451213
FBgn0035355	0.249712420388625	0.0324589646464646	28	2	76.3896424285943	293.758845638078	262.571060981098	263.830794515711	246.696491083606	192.475563971458	139.347051270617	362.105612878991	330.00177989164	291.771963875068	244.661479843402	207.141389249	198.706038997553
FBgn0263659	0.249712420388625	0.0324589646464646	28	2	76.375745329634	357.745920925581	313.260454992893	283.919433692034	248.601483292745	192.475563971458	146.493053899879	299.354356101666	323.017615237849	344.727017816806	180.223888444317	148.621624573274	148.513856136579
FBgn0039252	0.249712420388625	0.0324589646464646	28	20	75.3928708637935	1340.82007761539	1335.15863827068	1368.70594921349	1290.63222169222	1456.96692727762	1519.95475924411	1387.72861299363	1349.68981934517	1277.15130094781	1251.49884545411	1451.84749505017	1516.76651220969
FBgn0000109	0.249712420388625	0.0324589646464646	28	0	72.2530979838498	395.55646541365	343.67409139997	337.489138162229	281.938846952692	293.992211635729	251.539292550036	440.287506568773	372.779788396112	324.998664387531	320.174282264205	285.167742149969	292.902327380476
FBgn0003060	0.249712420388625	0.0324589646464646	24	20	68.7492135769599	183.235715596029	68.9375758560412	40.1772783526464	215.264119632799	160.802369900205	222.955282032987	108.014458387199	86.4290375906677	38.4183724675356	167.135002691377	207.141389249	293.589891529256
FBgn0038432	0.249712420388625	0.0324589646464646	24	14	68.5227215839991	588.487192416876	653.893182752155	626.765542301283	867.723951263184	685.440405029158	616.700026905345	525.670364151036	619.84461302398	613.655625089556	894.071580662308	679.943932422727	554.864268065831
FBgn0038631	0.249712420388625	0.0324589646464646	28	12	64.8088074627059	861.88651409984	940.795152858915	851.758301076103	1371.59439058066	951.007955318891	913.973736282661	747.871535690417	866.909437651848	1072.59942591795	1284.72447851926	1095.15559607431	1280.24444502922
FBgn0029937	0.249712420388625	0.0324589646464646	24	6	63.4719319271897	811.472454782414	936.740001337971	952.201496957719	814.384169407269	701.683068655441	824.648703416881	866.173085352587	1079.92645959248	878.430894798248	921.256189533797	792.339036006265	858.767621826795
FBgn0035294	0.249712420388625	0.0324589646464646	24	20	62.8376485162663	535.164629677291	499.797424956298	511.590677690364	488.630501644362	574.990292370431	672.438847413592	554.474219720955	532.542554851589	486.97882938579	604.102419366424	615.850856825503	730.193126004849
FBgn0032197	0.249712420388625	0.0324589646464646	24	12	62.5184015534919	832.801479878248	836.375001194617	1039.25226672179	929.636198060228	878.72810218193	753.903277387183	832.225684145182	839.845799618407	862.85587893303	863.866459693986	860.147652217822	774.884795675579
FBgn0265190	0.249712420388625	0.0324589646464646	24	20	61.9997114550502	516.744108003616	488.645758273704	389.71960002067	450.530657461565	555.499096018891	537.379397720533	539.043582808498	459.20882598678	374.838715156226	486.302447589971	570.335484299938	536.300036048759
FBgn0037188	0.249712420388625	0.0324589646464646	24	14	61.3408237056746	816.319960486013	788.72697082353	954.879982181229	928.683701955658	851.927707198562	868.953919718308	734.498317032954	795.321749950487	826.514175247524	929.310888458682	846.214374914077	833.327748321918
FBgn0250910	0.249712420388625	0.0324589646464646	20	18	61.0339356237276	991.799666956284	971.208789265992	906.667248158053	969.641034452164	1017.60287618665	1014.73237335526	806.507955957753	765.639050171874	970.842655598536	1010.86471507315	966.969444879862	923.398651812158
FBgn0039681	0.249712420388625	0.0324589646464646	24	20	58.9907106976505	540.98163652161	543.390303806442	433.914606208581	561.972701696244	545.753497843121	722.460865818429	629.569986028246	498.494752164356	509.822185988108	594.034045710317	561.046632764108	673.12530165607
FBgn0037696	0.249712420388625	0.0324589646464646	24	2	55.6344599852121	402.342973398688	280.819242825344	342.846108609249	247.648987188175	324.041139344353	300.846710691947	493.780381198624	388.494158867143	278.27361679188	202.374310487752	255.443417235314	316.967072587792
FBgn0036790	0.249712420388625	0.0324589646464646	28	16	54.3348043107088	238.497280617054	265.612424621806	302.668830256603	332.421140494897	319.980473437782	328.71612094607	229.402135431861	238.334618810629	286.580291919996	326.215306457869	316.74983737179	343.09451024145
FBgn0052523	0.249712420388625	0.0324589646464646	24	4	53.5725066791305	134.760658560043	91.240909221231	107.13940894039	84.7721533067216	30.8610608899384	40.0176147238694	138.875732212113	132.699128422035	71.6450729799989	33.2256330651533	36.2265209897355	39.1911564804862
FBgn0033055	0.249712420388625	0.0324589646464646	28	18	52.58106098567	970.47064186045	940.795152858915	985.682562251591	1031.55328124921	1115.87099112567	985.433762575285	1045.16847353709	984.767216184577	878.430894798248	1048.11769760075	1060.78684539174	1069.16225135362
FBgn0037638	0.249712420388625	0.0324589646464646	20	16	51.9687725541405	1037.36622057011	984.388031709058	1066.03711895688	1051.55569944518	1118.30739066961	1024.0221767733	950.527233807352	935.878063608038	1068.4460883539	1086.37751749395	1027.34697986275	989.404810095082
FBgn0037770	0.249712420388625	0.0324589646464646	28	12	51.9503953407608	345.142406096224	426.804697579314	459.360215831923	474.343060075813	429.618452915195	441.622962488416	291.124683081689	388.494158867143	457.905466437384	506.439194902185	488.593590784637	525.299009668271
FBgn0037317	0.249712420388625	0.0324589646464646	28	16	50.7381420245036	294.728346778798	347.729242920914	416.504452255767	397.190875605651	421.497121102053	463.060970376204	350.789812476523	348.335212107842	356.148696117966	352.393077963747	448.65152918057	476.481955104859
FBgn0039805	0.249712420388625	0.0324589646464646	28	16	48.8202437692948	42.6580501916681	56.7721212932104	54.90894708195	113.347036443819	121.819977197125	160.070458895478	53.492874629851	52.381234903435	58.1467258968107	72.4922903239709	107.750677815623	122.386418482922
FBgn0032225	0.249712420388625	0.0324589646464646	28	14	48.0584485681305	314.118369593193	328.467273196431	338.828380773984	401.9533561285	367.896331135318	413.753552234293	315.81370214162	356.192397343358	334.343673906662	380.584524200847	415.211663651583	390.536436507301
FBgn0036285	0.249712420388625	0.0324589646464646	24	20	47.7718270256866	247.222790883531	244.322879136852	175.440782139889	235.266537828767	294.804344817043	428.760157755744	263.349536639266	233.096495320286	298.001970221155	261.777715058784	308.389870989543	453.792338195104
FBgn0266251	0.249712420388625	0.0324589646464646	28	22	47.6082110750969	143.48616882652	76.0340910176925	70.9798584230086	77.1521844701624	115.322911746612	175.791664679855	142.990568722102	88.1750787541155	122.523458139708	68.4649408615281	98.4618262797938	213.144886121943
FBgn0030855	0.249712420388625	0.0324589646464646	28	10	47.4562616387074	268.551815979365	314.274242873129	429.896878373316	337.183621017747	342.720202514579	287.269305696349	273.636627914238	305.557203603371	303.193642176227	367.495638447908	308.389870989543	299.777968868281
FBgn0001612	0.249712420388625	0.0324589646464646	24	18	47.2708647667738	457.604538419713	402.473788453652	387.04111479716	484.820517226082	511.643904227926	518.085190621524	418.684614891334	341.351047454051	429.870437879993	415.823831997222	463.513691637897	458.605287236567
FBgn0034817	0.249712420388625	0.0324589646464646	28	22	46.7136221261	328.660886703989	280.819242825344	246.420640562898	267.651405384143	347.593001602464	333.003722523628	337.41659381906	329.128759309916	289.695295093039	296.010185489548	318.607607678956	332.093483860962
FBgn0032381	0.249712420388625	0.0324589646464646	28	12	45.8034085193591	133.791157419323	213.909242729775	182.136995198664	321.943683344628	242.015688031622	204.375675196905	132.70347744713	187.699425070642	166.133502562316	277.887112908555	270.305579692642	190.455269212187
FBgn0037000	0.249712420388625	0.0324589646464646	24	2	45.202753081407	199.717234988264	240.267727615908	184.815480422173	76.1996883655924	125.068509922382	132.201048641354	197.51215247945	185.08036332547	99.6801015373898	72.4922903239709	134.688347269529	107.260007209752
FBgn0037141	0.249712420388625	0.0324589646464646	24	18	45.021543044922	174.510205329551	177.412879041282	149.995172516546	209.549143005379	230.645823493224	243.678689657848	159.449914762056	144.92141656617	166.133502562316	199.35379839092	224.790207167076	238.58475962682
FBgn0034488	0.249712420388625	0.0324589646464646	28	4	44.7407950888313	906.483566572948	978.305304427643	877.203910699446	841.054060335227	835.685043572279	826.79250420566	1151.12551366929	1032.78334817939	935.539286304044	879.975857543758	849.929915528409	823.701850238991
FBgn0037026	0.249712420388625	0.0324589646464646	24	20	44.4474435204705	635.023247171423	677.210303997581	603.99841790145	636.267397852697	677.319073216016	736.038270814027	683.062860658097	638.178045240182	611.578956307527	683.64257124967	724.530419794709	772.134539080457
FBgn0034440	0.249712420388625	0.0324589646464646	24	6	44.3736404152284	72.7125855539798	92.2546971014668	84.3722845405574	22.8599065096777	27.6125281646817	17.865006573156	117.272840534673	111.746634460661	66.4534010249265	31.2119583339319	25.0798991467399	30.2528225463402
FBgn0024989	0.249712420388625	0.0324589646464646	24	2	44.2463963376762	143.48616882652	141.930303233026	136.602746398998	58.1022623787642	72.279853136961	173.647863891076	137.847023084616	153.651622383409	121.485123748694	43.2940067212604	80.8130083617176	123.761546780483
FBgn0038404	0.249712420388625	0.0324589646464646	24	18	43.4176581953381	67.8650798503811	60.827272814154	65.6228879759891	88.5821377250012	157.553837174949	120.052844171608	58.6364202673366	73.3337288648089	59.1850602878252	113.77262231401	167.199327644933	129.262059970726
FBgn0038304	0.249712420388625	0.0324589646464646	28	10	42.1722930725216	703.857828162524	722.830758608196	827.651934064515	750.566930401086	721.174265006981	685.301652146264	665.574805490646	690.559280143617	717.489064191004	747.073325283144	718.028223719629	734.318510897531
FBgn0000463	0.249712420388625	0.0324589646464646	28	4	41.2638380804146	177.418708751711	210.867879089067	186.154723033928	125.729485803228	121.819977197125	127.913447063797	140.933150467107	152.778601801685	208.70521259391	113.77262231401	119.826184812202	85.257954448777
FBgn0031268	0.249712420388625	0.0324589646464646	24	12	40.619118806382	612.72472093487	645.782879710268	586.588263948637	731.517008309687	670.822007765503	628.848231375091	584.306784418372	635.558983495011	661.419007076222	711.83401748677	661.366229351068	581.679269868269
FBgn0034304	0.249712420388625	0.0324589646464646	28	16	40.2640959284842	512.866103440737	508.921515878421	581.231293501617	535.302810768287	578.238825095688	618.843827694124	521.555527641047	474.92319645781	528.512205026369	546.712689526614	662.295114504651	646.997864002413
FBgn0037061	0.249712420388625	0.0324589646464646	24	18	40.201913312395	296.667349060237	242.29530337638	202.225634374987	351.471062586295	301.301410267556	316.567916476324	278.780173551723	237.461598228905	257.50692897159	297.017022855158	306.532100682377	312.154123546329
FBgn0052368	0.249712420388625	0.0324589646464646	28	2	39.4919462435111	342.233902674065	694.444697961591	318.739741597661	296.226288521241	195.724096696714	336.576723838259	333.301757309071	374.52582955956	443.368784963182	170.155514788209	271.234464846225	211.769757824382
