pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0003082	4.58452976611665e-05	0.00159200401135301	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	53.425189759916	45.4009567146728	34.3003599044269	59.8370717097805	41.6726217570789	36.1122666231094	56.3492109169103	47.1297913571325	25.8648754777424	59.5576447347904	44.3091268171987	28.2156263062244
FBgn0040780	0.0189040257726868	0.0406055151576944	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	80.137784639874	81.721722086411	54.3786193606767	96.9773231158512	70.9321221397088	27.084199967332	74.0887773166784	75.8174904440827	38.7973132166136	128.861085880728	79.5292019795874	43.6887116999604
FBgn0015509	0.000308272861101804	0.00371326749227493	0.00644409350372389	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4109.46559633274	4294.02248607375	4800.37719833174	3996.70372075327	4526.35604404017	4690.08062767633	4109.31838131098	4359.50570053476	4961.74527914692	4183.1123929181	4315.02727312104	5038.76474939543
FBgn0033241	0.0235978425811521	0.0461518928114055	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	859.077051339449	754.563900597861	660.909373768225	907.872812148394	703.114660709863	724.95375245892	795.149976271957	739.732812170645	739.735438663433	813.232567196865	724.851869471096	612.552145293195
FBgn0033236	0.0236563824315801	0.0462175224534767	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1272.5880200812	1463.72684448105	1797.84081547837	1347.36578712023	1525.92727753048	1716.23547126327	1418.12180807558	1476.39194229626	1715.70340669025	1619.9679367863	1622.39572038358	1832.19534691709
FBgn0023171	0.00491962704977384	0.0179732281016087	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	373.976328319412	339.599156225752	319.578963011977	403.384397215934	325.401110315914	233.826926384633	391.313964700766	308.392765184715	271.581192516295	360.594467212458	299.938704608729	256.671181237267
FBgn0029093	0.00510561730212129	0.0183364824484355	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	13722.794241732	14324.9098626136	11286.4915968445	13869.8205528671	14561.4780237555	12431.6477850054	13700.1627801503	14863.3018090852	12879.8458253998	15242.4255870347	14868.5523758123	12218.2763720889
FBgn0033205	9.6754074157151e-05	0.00213717583744253	0.00382577171630991	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	614.389682239034	460.365701086782	382.323523812758	706.696450365512	419.386172151028	394.52651285747	590.62321072169	508.18209811169	437.978558089772	708.194539210053	419.232507578111	401.390038743386
FBgn0050496	0.029534061932025	0.0528115307446311	0.151149126063496	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	232.933827353234	213.384496558962	183.21411753828	274.425190944856	204.816502678409	167.922039797458	236.875386632197	194.666529518591	156.051415382379	200.330259562477	182.917164553051	160.191942899855
FBgn0015614	0.00351705163554298	0.0148122273975405	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2176.54223081898	1954.96519613381	1930.85928437603	2096.36085714266	1916.05394929888	1660.26145799745	2190.31469841842	1892.36357905704	1813.12777098974	2112.6720886832	1928.01508227657	1893.17750699828
FBgn0033196	0.0166863580513075	0.037818117587818	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2738.57522709329	3080.90892265769	3272.75629136873	2706.07998439232	2992.44890276896	2932.31604979648	2825.80857709247	2945.61195982078	3033.08773102326	2779.71770971285	3132.31442653889	3146.4974238909
FBgn0004133	0.0289633532989757	0.0521430696461387	0.151149126063496	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	688.116444107718	703.714829077428	723.653934569006	692.253019263151	648.142266051589	863.083172292314	649.059429450338	782.76436080107	842.332778058478	622.648104045536	712.354423445733	927.474942130409
FBgn0050499	0.0166414112217745	0.0377589058230688	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	909.296729713771	683.738408122972	528.72749901458	811.927162682712	607.356295821256	593.143979284571	939.153515281839	698.750384903573	547.473197612215	659.465557154315	641.914273120955	497.869277080799
FBgn0033191	0.000145502075228527	0.00261457856292745	0.00530991450404793	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1194.58724303172	1145.01212834405	1043.23289758098	1207.0581706973	1117.18092370041	1000.30978546013	1191.68146050207	1085.00976189572	977.692293058663	1182.48996455257	1156.58182307457	1017.58291001158
FBgn0033188	0.0234391862205578	0.0459733218067302	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	8274.49339001579	5203.85765863579	5307.35324960205	5586.51281566313	6531.07514601368	6664.51880529483	7472.53146992583	4861.54043455639	4819.48846401934	5575.67841344429	6435.04857160547	6516.89949524409
FBgn0003174	0.00381326059698413	0.0155401389267721	0.038254127451846	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	91.8913263870555	153.455233695594	168.155422946093	118.642469769392	105.511531682817	101.114346544706	108.524406210346	169.052512476671	179.329803312347	127.778219612823	92.0266480049511	102.850508793657
FBgn0003460	0.00644888707333257	0.0211013775344017	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	518.224340671185	606.556781708028	714.451398984891	517.900172384652	544.404037422265	652.729219212702	475.837781076132	630.104819231228	715.59488821754	562.00759304284	604.421935044864	640.767771599419
FBgn0033177	0.0200347463643709	0.0419825596330881	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	724.445573144461	666.486044571396	568.047423783069	787.166995078665	613.562856508481	491.126826074287	659.494468509025	707.971431038664	519.021834586698	633.476766724589	612.374855242823	504.240547537043
FBgn0033166	6.21939238958886e-06	0.000631831234828276	0.000886735185661319	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1643.35883701502	2057.57135830897	2468.78931897472	1701.22984912807	2105.7973760226	2377.99275713175	1688.38931969557	2017.35998222161	2329.56311802867	1762.9062841498	2062.07859418502	2547.59800100394
FBgn0033159	0.000132844457994775	0.00249658583761078	0.00459201047675074	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2081.44539304633	2054.84730090609	2643.6374950729	2026.20704893119	2332.78016686967	2764.39400999902	1925.26470632777	2102.39851880078	2704.60381245593	2089.93189705719	2239.31510145381	2834.30517153493
FBgn0033128	0.0499151425264852	0.074087868477477	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	870.830593086631	813.585144326936	894.31913994713	1090.47904822824	772.273479796079	752.94075909183	944.371034811182	737.683690807291	754.392201434154	957.253780828267	774.841653572551	810.061529436766
FBgn0033130	9.16446898934992e-06	0.000763549565730684	0.00162321731062357	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1026.83214718559	839.009680087153	561.354670630986	995.565072412728	720.84769124479	637.38150589788	1022.63382775134	770.469632620949	543.162385032591	976.745373650562	702.129240334071	619.833597243188
FBgn0033134	0.000286801999574269	0.00360221764503861	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1790.81236075238	1511.8518585986	1265.76693988775	1767.25696273886	1315.7908656916	1098.7157120081	1742.65152280075	1530.69365842513	1168.23020907803	1869.02717840451	1239.51941942471	1112.24178536149
FBgn0016032	2.97756436867213e-06	0.000481220597534162	0.000886735185661319	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	485.100723020037	351.403404971567	319.578963011977	498.298373031448	350.227353064812	265.425159679854	492.533843570031	369.866406085322	263.821729872973	499.201349504334	360.153671821846	259.401725718515
FBgn0033139	0.039934966801771	0.0644475726164698	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	210.495247654069	156.179291098474	88.6789792651036	212.524771934738	172.010396188794	113.753639862794	197.222238209186	148.561298843135	128.462214872787	163.512806453697	135.199643365299	157.461398418607
FBgn0003090	0.0307396057257452	0.0542590463249177	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	705.212504830891	556.615729321888	669.275315208329	535.438624437519	862.711935524208	872.111238948091	715.843679425935	586.048709919126	659.554324682432	570.670523186082	794.155888339022	949.31929798039
FBgn0033153	0.00272551817681237	0.0126964352606172	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	335.510191692273	350.495385837274	289.461573827602	384.814271512899	388.353368714905	398.137739519781	319.312195195825	325.81029677322	324.173105987705	368.174531087795	419.232507578111	421.414031605868
FBgn0002930	0.00805456688096323	0.0241282935349142	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4282.56321115487	6028.33903257425	4967.69602713382	4864.34126054509	6007.06409370659	6223.9491524929	4454.71817415352	5988.55718440086	6336.03232953097	4937.87018164808	5640.89268326645	6191.05452048189
FBgn0016126	6.39454947846492e-05	0.00184015317105268	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	16700.7143189497	13825.4993387522	12359.0052894658	16124.0274784855	13510.795964561	11510.7849861161	18186.1860714799	13251.6678568076	11695.2345285192	18160.7501790394	13605.1741957937	12192.7912902639
FBgn0039909	0.00049996388533913	0.00481263195727725	0.0109274200162638	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6139.62280720955	5684.19978067703	5146.72717395205	6420.10512499938	6023.91047271477	5196.55516706544	6721.20865770036	5706.80299693974	5160.90482032554	6663.95901268909	6081.71168852473	5346.40609428265
FBgn0026869	0.000714590346900901	0.00592831928184777	0.0138766934089023	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3379.67750421229	3560.34302556464	4290.8913646294	3086.76756130454	3515.57330354932	4390.34881470452	3051.20542076011	3042.94522458008	4078.02870032406	3054.76574176079	3662.88781688842	4304.24828393985
FBgn0039907	0.00455321922449211	0.0172196581502898	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3143.53816547346	3158.09054907264	3563.05445934034	3112.55940255876	3426.90815087468	3594.97614233054	3048.0749090425	3097.24694070895	3437.44195099197	3056.9314742966	3366.35750665025	3624.34270810922
FBgn0039896	0.0138993601483229	0.0338745030387299	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	257.509414642795	233.360917513418	195.763029698436	256.886738891989	225.209487793575	193.200626433635	283.833062396289	252.041927692491	204.332516274165	323.777014103679	209.04818806063	224.814828956046
FBgn0039902	0.0121842583701515	0.0311627162967105	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2400.92802781063	2221.92282161609	2202.75238117941	2335.70914398178	2092.49760312141	2092.70585080919	2396.92847178043	2201.78090492343	2017.46028726391	2501.4210788612	2246.13189019492	2203.54939636675
FBgn0039890	0.00132754644202948	0.00837250870523001	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5354.27251773878	4594.57681952488	3975.49537233747	4782.83904218177	4349.91239021764	3808.94132207246	5566.0498339037	4077.75151307364	3740.06099408155	5484.71764694024	4780.84117043005	3962.02004229016
FBgn0017545	1.38216399432071e-06	0.000394746827296738	0.000450568557328739	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	30011.0660957352	21046.0674946537	12377.410360634	28395.7855472414	20260.8740376811	13552.0308569874	32725.3259919486	21823.1425197157	13300.5811331711	30418.7963317272	22092.0761784725	14385.4185087057
FBgn0019650	0.0179092718714403	0.0393793447666043	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2459.69573654653	2588.76255187064	3344.70338775362	2212.93997961171	2607.64214016104	3029.81916967887	2260.22946011163	2396.44743444202	2839.10116494019	2681.17687933347	2719.89870770189	3100.98834920344
FBgn0010217	0.0422076870281715	0.0667232870216705	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	35550.1897700433	28669.7961461816	21786.5846983191	30023.7665672075	29482.9365673699	26954.1958074888	35760.8788541207	28985.8462453182	23004.2202499041	31406.3703680568	31090.2373167344	28388.5607900368
FBgn0013749	0.00339621107776841	0.0145034056004493	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1907.279274429	1617.18207817664	1659.80278171666	2249.04855736761	1622.57229394584	1417.40646495704	1950.30880006862	1635.19884795616	1503.61142777276	2307.58801690615	1637.16542932265	1398.94895589248
FBgn0052017	0.0328809273815193	0.0567849651395259	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6938.86364601789	6685.74488580271	5908.02784500152	7032.91927319955	5969.82472958324	4873.35038078861	7140.69722785958	5298.0032849507	4801.38305118492	8832.94014730337	4938.76344293238	4537.25474633964
FBgn0024913	0.0335568861255451	0.0575598222010084	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2513.12092630645	2309.09265850826	2314.0194023328	1958.11658802006	2304.40731801379	2611.81968351638	2387.53693662761	2340.0965969498	2196.79009057626	2207.96432025887	2373.37861336226	2590.37653121015
FBgn0052016	0.0181871198707204	0.0397211645685242	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2380.62645570186	2589.67057100494	3450.11424989894	2485.30182325623	2668.82109550654	2955.7890231015	2271.70800307618	2515.29647351653	2897.72821602308	2450.52636426965	2984.61733714823	3033.634918666
FBgn0039937	0.0357680324578523	0.0600227425594283	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	136.768485785385	157.995329367061	321.252151299998	141.339290073102	172.89704771554	236.535346381366	152.351570256832	187.494604746853	235.370366847456	175.424335400655	155.650009588621	202.060291612317
FBgn0010473	0.00834039883980572	0.0246545609397839	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6402.47474082833	6702.99724935429	10193.8996447669	6420.10512499938	7040.01312236609	7972.68566371697	5785.18565413613	6741.6092854333	8597.48460880158	6869.70360359109	6487.31061862063	8378.22064996116
FBgn0051481	0.00121342846592032	0.00795466633244988	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	282.085001932357	281.485931630971	268.546720227342	217.683140185581	214.569669472619	269.036386342165	275.485031149339	284.827869506149	277.616330127769	229.567648795919	215.864976801737	259.401725718515
FBgn0002565	0.00248362953754517	0.0120459397778435	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6132.14328064316	11219.4844233299	16774.5491815528	19261.3470486483	7801.64678384122	6262.76983911274	6751.47027097055	13514.9799519986	19771.9729777022	11835.7283082047	8365.33591679574	6127.34181591945
